id,name,host_location,latitude,longitude,bedrooms
7694559,"Columbus Ave By Maverick, ThirtyTwo","Middlesex County, Massachusetts, United States",42.3451341,-71.07513462,0
12253029,Sunny Studio in Heart of South End,"Boston, Massachusetts, United States",42.34253285,-71.07051706,0
7714627,Beautiful South End Penthouse!,"Boston, Massachusetts, United States",42.34384143,-71.07182664,1
12890156,Spacious Southend Back Bay Apt,"Charleston, South Carolina, United States",42.33931504,-71.07788277,1
5074924,Sunny studio in Back Bay/So. End,"Boston, Massachusetts, United States",42.34237255,-71.07922266,0
2372987,New 1 Bed Flat - South End,"Boston, Massachusetts, United States",42.3367125,-71.07545754,1
7368611,South End townhouse apt with deck,US,42.34551716,-71.06939493,2
3601030,Luxury South End Apartment ,"Tel-Aviv, Israel ",42.343792,-71.07285899,1
9841645,Newly renovated South End gem,"Boston, Massachusetts, United States",42.33547304,-71.07502102,1
14414330,Beautiful South End Brownstone Apartment,"Boston, Massachusetts, United States",42.34180498,-71.07982968,2
4860853,Ideal studio in the Back Bay/S. End,"Boston, Massachusetts, United States",42.3411334,-71.08001119,0
5532549,South End close to Back Bay,"Boston, Massachusetts, United States",42.34515972,-71.07167347,2
8631257,Cozy private bedroom,"Boston, Massachusetts, United States",42.34618796,-71.07314898,1
9663423,Cozy South End Apt in best location,"Boston, Massachusetts, United States",42.34298635,-71.0703004,1
6763409,"Columbus Avenue By Maverick, Five","Middlesex County, Massachusetts, United States",42.34343807,-71.07688356,0
3289921,South End Studio with Sleeping Loft,"Boston, Massachusetts, United States",42.33519277,-71.07495094,0
5976821,Heart of the South End Near It All!,"Boston, Massachusetts, United States",42.34412498,-71.07048304,1
8680170,2BR South End Duplex,US,42.3452162,-71.07185953,2
11841986,Bright 2BR in Heart of South End,"Montreal, Quebec, Canada",42.34473148,-71.07090818,2
6287797,One Bedroom in Open and Airy Apt,"Boston, Massachusetts, United States",42.33767013,-71.07640773,1
8827268,"Views, Amenities, Location, Bingo!","Boston, Massachusetts, United States",42.34430214,-71.06899694,1
5075267,Efficient Studio - Back Bay/S. End,"Boston, Massachusetts, United States",42.34079542,-71.08070417,0
798957,2Bed2BathDplx 43Bus to BestBosSites,"Boston, Massachusetts, United States",42.34121342,-71.07571054,2
11710680,Bright & beautiful 2BR in best location,"Boston, Massachusetts, United States",42.3438098,-71.06929087,2
11686744,Stylish 1BR in Heart of Boston,"Montreal, Quebec, Canada",42.34562568,-71.06321265,1
8088370,Ballroom turned loft apartment!,"Boston, Massachusetts, United States",42.33954464,-71.07387036,1
4742275,Attention to details is our mantra,"Boston, Massachusetts, United States",42.342582,-71.07650344,0
7645862,Studio 5 South End: by Spare Suite,"Boston, Massachusetts, United States",42.34178016,-71.08004974,0
9821291,BEST DEAL- 1 Bd in South End,"Boston, Massachusetts, United States",42.33685272,-71.0730617,1
9611852,Perfect Studio in Center of Boston,"Boston, Massachusetts, United States",42.34770356,-71.07152834,0
7294565,South End Brown Stone,"Boston, Massachusetts, United States",42.33930896,-71.06495499,1
14821911,Beautiful Apartment in South End,"Boston, Massachusetts, United States",42.34276161,-71.07469313,1
8303267,"4+ BR Quiet, Deluxe, Charming House","Boston, Massachusetts, United States",42.34241483,-71.07451934,5
9728602,Renovated South End abode (2b/2b),"Boston, Massachusetts, United States",42.33635726,-71.07444244,2
5058148,Convenient & Vibrant South End!  ,"Boston, Massachusetts, United States",42.33569268,-71.07463211,1
6762011,"Columbus Ave By Maverick, TwentyTwo","Middlesex County, Massachusetts, United States",42.34407304,-71.07532811,0
11873789,Cozy Apartment + Porch in South End,"Boston, Massachusetts, United States",42.34245931,-71.07890448,2
12496332,Sunny & Spacious room- South End,US,42.33909386,-71.07900524,1
585148,Trendy Loft in the South End,"Boston, Massachusetts, United States",42.33817959,-71.06462946,1
5582163,Fabulous south end studio!,"Boston, Massachusetts, United States",42.34311951,-71.0758505,1
5352623,Romantic B&B - Roof Top Hot Tub,"Boston, Massachusetts, United States",42.34447432,-71.07698271,1
322593,"1Studio WalkOutToPatio..CloseToBus,T,HistoricSites","Boston, Massachusetts, United States",42.34348781,-71.07680165,1
6810723,"Columbus By Maverick, TwentyThree","Middlesex County, Massachusetts, United States",42.3436647,-71.07562188,0
11902134,Apartment in Historic South End,US,42.34389102,-71.06948267,2
14461998,COZY South end studio,"Boston, Massachusetts, United States",42.33500338,-71.07509361,0
10227043,2 BR 2 Bath Luxury Apmt in SouthEnd,"Boston, Massachusetts, United States",42.34343207,-71.07291213,2
14709217,South End Penthouse,"Boston, Massachusetts, United States",42.33905139,-71.07641049,1
2683284,Sleek and Modern in the South End,"Boston, Massachusetts, United States",42.33807459,-71.07532867,1
11397511,Beautiful Bedroom in the South End,"Boston, Massachusetts, United States",42.34266914,-71.0695767,1
1252289,South End brownstone private room,"Boston, Massachusetts, United States",42.33533589,-71.07425652,1
4679319,7 to 12 minute walk to Prudential,"Boston, Massachusetts, United States",42.33981503,-71.07770093,0
8006992,"Elegant, Historic, sleek renovation","Boston, Massachusetts, United States",42.33807716,-71.07509285,1
7513605,"Columbus Avenue By Maverick, Two","Middlesex County, Massachusetts, United States",42.34504558,-71.07576544,0
8371115,Sunny Penthouse | Private Roof Deck,"Boston, Massachusetts, United States",42.33617223,-71.07542724,1
13378987,Comfort and peace in the South End.,"Boston, Massachusetts, United States",42.34230309,-71.08036334,4
13477286,Spacious 3BR in the South End,US,42.34565357,-71.07650503,3
13378936,Montgomery Place - Apartment-Ette (Room 5),US,42.34451313,-71.07422169,1
11041684,South End Grand Studio Suite,"Boston, Massachusetts, United States",42.34385225,-71.07925308,0
13378923,Montgomery Place - Studio (Room 6),US,42.34386191,-71.07419704,0
11771810,"Open BR, Steps From Marathon Finish","Boston, Massachusetts, United States",42.3452917,-71.07656328,1
6348631,Chic minimal 2BD in south end SOWA,"Boston, Massachusetts, United States",42.34453845,-71.06602188,2
9840919,Boston Vacation Rental M373,"Boston, Massachusetts, United States",42.34342895,-71.07400281,1
5734770,Sunny Roofdeck Apartment,"Boston, Massachusetts, United States",42.34707992,-71.07361071,1
8480507,Sunny South End Brownstone w/ Deck,"Boston, Massachusetts, United States",42.34126176,-71.07719172,1
9430774,Modern Industrial Styled Loft,"Boston, Massachusetts, United States",42.34346178,-71.06419539,1
4364925,large & grand 2 bedroom South End by Copley Sq #3,"Boston, Massachusetts, United States",42.34094317,-71.07704195,2
12426977,Comfortable South End Studio,"Boston, Massachusetts, United States",42.33634779,-71.07665638,0
7511737,"Columbus Avenue By Maverick, Seven","Middlesex County, Massachusetts, United States",42.34422219,-71.07537506,0
7694365,"Columbus Ave By Maverick, FortyOne","Middlesex County, Massachusetts, United States",42.3440251,-71.07716516,0
12508801,1 BR / 1 BA Penthouse - South End,"Boston, Massachusetts, United States",42.34433317,-71.07106172,1
10083878,S.END: Huge industrial cool condo!!,"Boston, Massachusetts, United States",42.33832319,-71.07629653,1
990668,"zzEastPrivateBedBath MinsToBus,Metro,HistoricSites","Boston, Massachusetts, United States",42.34145742,-71.0764061,1
10427882,Boston Christopher One Bedroom,"Boston, Massachusetts, United States",42.34407347,-71.0778515,1
639111,Murmod Sanctuary at Aisling,"Boston, Massachusetts, United States",42.33618514,-71.07342146,1
14933461,Boston Vacation Rentals-2,"Boston, Massachusetts, United States",42.34334139,-71.07223142,1
6677700,2BR with rooftop/South End,"Boston, Massachusetts, United States",42.34317613,-71.07708427,2
8316068,1 Bedroom in Condominium (III),"Boston, Massachusetts, United States",42.33679502,-71.07648754,1
8381472,Beautiful brown stone in South End,"Boston, Massachusetts, United States",42.34309495,-71.07979757,2
6972426,Luxurious penthouse living!!,"Boston, Massachusetts, United States",42.34141201,-71.08113734,2
6759439,"Columbus Ave By Maverick, TwentySix","Middlesex County, Massachusetts, United States",42.34556791,-71.07735542,0
6038520,"City-style, Spacious South End Apt.","Boston, Massachusetts, United States",42.34195414,-71.0699487,1
3236496,Netflix in Plus or Deluxe Apartment,"Boston, Massachusetts, United States",42.34269699,-71.07545736,0
8200839,"Boston, South End - 1 Bedroom (I)","Boston, Massachusetts, United States",42.33605867,-71.07476968,1
1106555,zzzParking? MASTER CALENDAR   OnlyEd Books forYou,"Boston, Massachusetts, United States",42.34116166,-71.07697593,1
6939126,Cozy Studio ;-) in SOUTH END Boston,USA,42.34272173,-71.07838891,1
14304682,"Lovely Roof Top Pad, Nearby to Everything","Boston, Massachusetts, United States",42.33699528,-71.07436551,1
8595650,Historical Southend apartment,United States,42.34364206,-71.07096862,1
2549840,Marvelous South End 2.5 bed/ 2.5 ba,"Boston, Massachusetts, United States",42.33711,-71.07713064,3
5088560,Stunning SouthEnd/BackBay Penthouse,"Boston, Massachusetts, United States",42.34144499,-71.08051144,2
4364989,newly furn one bedroom by Copley #6,"Boston, Massachusetts, United States",42.34237399,-71.07560149,1
14091605,Lofty South End Apartment,"Boston, Massachusetts, United States",42.34071458,-71.07406084,1
6758482,"Columbus Ave By Maverick, One","Middlesex County, Massachusetts, United States",42.34557312,-71.07761896,0
7856208,Large bedroom in South End w/ Patio,US,42.34203471,-71.07256419,1
6758443,"Columbus Ave By Maverick, FortyFive","Middlesex County, Massachusetts, United States",42.34339171,-71.07517784,1
6758462,"Columbus By Maverick, FortyThree","Middlesex County, Massachusetts, United States",42.34500298,-71.07747016,0
1810397,3Bed/2.5Bath Luxury Triplex So. End,"Boston, Massachusetts, United States",42.34363868,-71.07023501,3
14819274,"South End, Penthouse, Roof Deck w/Amazing Views!","Boston, Massachusetts, United States",42.34503081,-71.07340513,1
7377034,Huge Private Room with Private Bath,"Boston, Massachusetts, United States",42.34362362,-71.06646127,1
8201104,"Boston, South End - 3 Bedrooms","Boston, Massachusetts, United States",42.33750208,-71.07653798,3
13460331,Bright Boston Bedroom in Prime Location,"Boston, Massachusetts, United States",42.33767183,-71.069889,1
14770892,"Victorian Charm, Modern Living: South End/Back Bay","Boston, Massachusetts, United States",42.34337257,-71.06951368,2
453660,Safe Clean Convenient ♥ Heart of Boston,"Boston, Massachusetts, United States",42.34365919,-71.07210304,1
14589341,Barbara's Room at Aisling,"Boston, Massachusetts, United States",42.33816881,-71.07495053,1
12049787,Appleton Studio B (M306B) Early Sept DEAL $155/nt,"Boston, Massachusetts, United States",42.34499777,-71.07253948,0
3808557,"South End, 2 bed, private roofdeck","Boston, Massachusetts, United States",42.33650485,-71.07569641,2
1119740,[1358-S1]Small Studio in South End,US,42.3434536,-71.07966122,
2513870,South End. LUXURY 1 BEDROOM. 850sqf,"Cambridge, Massachusetts, United States",42.34482586,-71.07687463,1
12034317,Charming South End Apartment,"Boston, Massachusetts, United States",42.34187598,-71.07814909,1
3842286,Charming South End Brownstone Loft,"Boston, Massachusetts, United States",42.34541183,-71.0756691,1
13377097,Montgomery Place - Garden Level (Room 1),US,42.34402061,-71.07429963,0
7920541,Sleek 1BR w/ Downtown Views and Gym,"Montreal, Quebec, Canada",42.34579045,-71.06343694,1
2694019,Back Bay apt. Close to Marathon!,"Boston, Massachusetts, United States",42.34667379,-71.07549847,1
11590512,"Bright South End 1BR w/Gym, Pool","Montreal, Quebec, Canada",42.34428882,-71.06304997,1
10656576,South End Beauty/1+ beds/1.5 baths,"Boston, Massachusetts, United States",42.34193791,-71.07873718,1
5593888,Cozy South End Guest Room,"Boston, Massachusetts, United States",42.33937306,-71.07480099,1
9706279,#great location #modern living,"Munich, Bavaria, Germany",42.34610947,-71.06348826,1
14817983,Unique and Cozy South End Roof Deck Retreat,"Boston, Massachusetts, United States",42.33608007,-71.07425896,1
7592616,South End 1 Bdrm with Private Deck,"Boston, Massachusetts, United States",42.34221761,-71.06976149,1
826555,Cozy place in the heart of Boston,"Boston, Massachusetts, United States",42.34714203,-71.07442765,1
7740592,Luxury in the Perfect Location,"Boston, Massachusetts, United States",42.34403206,-71.07408005,2
13605430,Amazing 1.5 BR in the heart of the South End,"Boston, Massachusetts, United States",42.34338451,-71.06881168,2
10656206,Large 2 Bedrooms Boston South End,"Boston, Massachusetts, United States",42.340754,-71.08183368,2
14486599,Stunning Rooftop Home with Comfort and Style,"Boston, Massachusetts, United States",42.33679018,-71.07545931,1
7095320,2 Bed/1 Bath South End at Dog Park!,"Gun Barrel City, Texas, United States",42.33971998,-71.07510804,2
12308161,Boston Centrally Located Brownstone,"Boston, Massachusetts, United States",42.33975454,-71.0790043,1
9508975,South End Charm,"Boston, Massachusetts, United States",42.33865083,-71.0705896,2
6248526,South End 1bd near everything,"Boston, Massachusetts, United States",42.3442062,-71.07222802,1
1071144,[1358-S]Small Studio In South End,US,42.34179689,-71.07819514,
989163,"Victorian Dream Studio, South End","Brookline, Massachusetts, United States",42.34285805,-71.07339305,1
9197535,Spacious room in back bay,"Boston, Massachusetts, United States",42.34560256,-71.0757107,1
22354,COPLEY SQ...19TH C.TWNHSE SUNNY RM,"Boston, Massachusetts, United States",42.34495654,-71.07485746,1
12916551,Luxury2BEDS/south end/Boston downtown/Free parking,"Lexington, Massachusetts, United States",42.34150455,-71.08087506,1
7214920,South End 2 Bed w/ Parking & Patio,"Boston, Massachusetts, United States",42.33683259,-71.0694973,2
7755144,Nice South End Condo.,US,42.33947729,-71.07938026,1
10391455,Heart of Boston - Semi-Private Room,"Boston, Massachusetts, United States",42.34105938,-71.08073924,1
5639731,Ideal Studio in Back Bay/S. End,"Boston, Massachusetts, United States",42.3424239,-71.07909613,0
9574727,Modern studio in Boston’s South End,"Boston, Massachusetts, United States",42.34539308,-71.06303906,0
6134013,1 Bedroom in Victorian Brownstone,"Boston, Massachusetts, United States",42.34306172,-71.07275114,1
14522631,Luxury 2 beds /free parking/South end,"Lexington, Massachusetts, United States",42.33914266,-71.07978998,1
4461846,"Columbus Ave By Maverick, ThirtySix","Middlesex County, Massachusetts, United States",42.34362446,-71.07729755,0
6444303,"zWestPrivateBedBath MinsToBus,Metro","Boston, Massachusetts, United States",42.34179502,-71.07566432,1
824244,Cozy place in The Heart of Boston,"Boston, Massachusetts, United States",42.34675815,-71.07416682,1
22208,[1358] Small Studio in South End,US,42.34320988,-71.07776036,
7575052,Sunny and Quiet top floor #8,"Boston, Massachusetts, United States",42.34055092,-71.07510738,1
11060140,South End Studio Suite Apartment,"Boston, Massachusetts, United States",42.34339888,-71.0788854,0
14125957,South End garden studio in excellent location,"Boston, Massachusetts, United States",42.34369552,-71.07810032,0
12587887,Beautifully-Appointed 2 Bed floor-thru w/parking,US,42.3372339,-71.06977305,2
1038465,HANCOCK TOWER/COPLEY ROOM,"Boston, Massachusetts, United States",42.34643651,-71.07480756,1
12653367,Brownstone with Private Roof Deck!,"Boston, Massachusetts, United States",42.34485438,-71.07276955,1
8753913,Fashionable South End Condo,"San Diego, California, United States",42.33960911,-71.07998676,2
9949819,South End Near Backbay Garden Apt,"Boston, Massachusetts, United States",42.34650892,-71.07337175,1
2495047,Serene in the South End,"Brookline, Massachusetts, United States",42.3418898,-71.07254315,0
9853959,South End/Back Bay Apartment,US,42.34121174,-71.07955075,1
10671192,1 bedroom apt in Boston South End,"Boston, Massachusetts, United States",42.33943485,-71.08005787,1
9446242,Heart of Back Bay/South End,"Durham, North Carolina, United States",42.34703198,-71.06957015,1
9474436,South End studio with private patio,"Boston, Massachusetts, United States",42.34594658,-71.07724668,1
1200502,Charming Garden Studio In South End,"Boston, Massachusetts, United States",42.33843449,-71.07684759,1
9757412,South End Gem,"Boston, Massachusetts, United States",42.33676046,-71.07576189,1
7508063,"Modern, Airy 2 BR Loft in South End","Boston, Massachusetts, United States",42.34426013,-71.06652566,2
7901248,"South End Private Garden, Free Parking","Boston, Massachusetts, United States",42.33716831,-71.07499569,1
14094279,One of the best rooms in Boston. Period.,"Boston, Massachusetts, United States",42.34442715,-71.06408581,1
7114655,South End Artist Loft in SOWA,"Boston, Massachusetts, United States",42.34335555,-71.06571609,2
8815257,Cool Boston Crib. Awesome Building,"Boston, Massachusetts, United States",42.34437308,-71.06457653,2
2215762,"Boutique South End, with sunshine","Brookline, Massachusetts, United States",42.34414714,-71.0727257,1
14372667,South End Apt w/ Private Deck.,US,42.34278202,-71.07685954,1
3903273,Beautiful Brownstone Condo,"Boston, Massachusetts, United States",42.3423346,-71.07311989,1
12979965,Boston South End - Multiple Rooms,"Boston, Massachusetts, United States",42.3383166,-71.07690856,1
13078164,Boston Penthouse - Modern Charm,"New York, New York, United States",42.33986229,-71.07766733,1
5067019,Fantastic 2 bed South End duplex!,"Boston, Massachusetts, United States",42.34531492,-71.07496561,2
5640375,Sunny Studio in Back Bay/ S. End,"Boston, Massachusetts, United States",42.34076182,-71.08022288,0
14405817,One Bedroom Apartment in South End,"Boston, Massachusetts, United States",42.34494302,-71.06745954,1
14589471,Salthill at Aisling,"Boston, Massachusetts, United States",42.33594762,-71.07516589,1
13713445,Verona's Victorian Charm (# 6) M314 SPECIAL $155,"Boston, Massachusetts, United States",42.34685534,-71.07214127,1
13078068,Sweet South End Digs,"Boston, Massachusetts, United States",42.34476412,-71.07276299,1
7095658,2 Bed South End-Roof Deck-Dog Park!,"Gun Barrel City, Texas, United States",42.34042312,-71.07512874,2
8096900,Spacious South End Apartment,"Boston, Massachusetts, United States",42.33857763,-71.06929004,2
6426364,Great city views top floor one bed #7,"Boston, Massachusetts, United States",42.34175232,-71.07533351,1
4787233,2 BR Apt Boston South End,"Boston, Massachusetts, United States",42.34099239,-71.08019689,2
7916575,"Columbus Ave By Maverick,ThirtyFive","Middlesex County, Massachusetts, United States",42.34529648,-71.07748818,0
12094488,"Great Spot - South End, 2 BR Condo",US,42.34124312,-71.06691067,2
8211468,Cozy South End Studio For Two,"Boston, Massachusetts, United States",42.34494493,-71.07599094,1
1428355,Stay in the heart of South End!,"Boston, Massachusetts, United States",42.33825951,-71.07091546,0
12290886,South End Suite Vacation Rental M365-1,"Boston, Massachusetts, United States",42.34507883,-71.0774001,1
526970,BACK BAY/COPLEY FIRST FLOOR ROOM,"Boston, Massachusetts, United States",42.34522988,-71.07282284,1
2395326,Classic South End Brownstone-1 BR,"Boston, Massachusetts, United States",42.34643269,-71.07091582,1
10734159,"BMC, Symphony T, NE, BU, Berklee!!","Boston, Massachusetts, United States",42.33936471,-71.07942867,2
8014383,Boston South End Niche (M327) Short notice deals,"Boston, Massachusetts, United States",42.34344058,-71.07737512,1
4609785,Great room in Boston's South End!,"Boston, Massachusetts, United States",42.33538409,-71.07521684,1
5867761,Lovely Apartment in South End,"Boston, Massachusetts, United States",42.34310593,-71.06896985,1
5834930,Lovely Back Bay/South End Apt!,US,42.34606839,-71.07646139,1
8309604,Back Bay / South End - best of both,"Boston, Massachusetts, United States",42.34663651,-71.07398975,2
7965521,South End 1 Bedroom PERFECTION!,"Boston, Massachusetts, United States",42.34450692,-71.07389619,1
1401625,[1293-1/1] Lovely 1 BR in South End,US,42.34403615,-71.07889173,1
11470818,Brownstone on Charming Dead End St.,"Boston, Massachusetts, United States",42.34197616,-71.08127587,1
13928400,Comfy Roof Top Access Near Everything,"Boston, Massachusetts, United States",42.33477502,-71.07437567,1
11634638,Private Room in Southend,"Boston, Massachusetts, United States",42.34535203,-71.07355082,1
8406972,Classic Boston Brownstone,"Boston, Massachusetts, United States",42.34045937,-71.08035799,1
5768819,"Columbus Avenue By Maverick, Four","Middlesex County, Massachusetts, United States",42.34418593,-71.07608517,0
5588537,"Private Roof-Deck, South End PH Apt","Boston, Massachusetts, United States",42.34414099,-71.07226297,2
10656899,Great room in Boston's South End,"Boston, Massachusetts, United States",42.34036819,-71.08015136,1
6276572,Beautiful South End Brownstone,"Boston, Massachusetts, United States",42.34098695,-71.07972835,1
625012,Boston Proper Duplex Great LOCATION,"Boston, Massachusetts, United States",42.34707085,-71.07246979,1
13912472,102 Chandler Street by Lyon Apartments,"Boston, Massachusetts, United States",42.34709173,-71.07430619,1
7342489,Columbus Garden By Maverick,"Middlesex County, Massachusetts, United States",42.34558426,-71.07668644,2
6850880,"Columbus By Maverick, TwentyFour","Middlesex County, Massachusetts, United States",42.34399514,-71.07656684,0
7325084,Studio near Copley Square,"Cleveland, Ohio, United States",42.34474483,-71.07705984,0
705919,Studio 3 South End: by Spare Suite,"Boston, Massachusetts, United States",42.34312857,-71.08114079,1
5932402,South End Condo,"Boston, Massachusetts, United States",42.34474518,-71.07025686,1
901914,South End Condo,"Boston, Massachusetts, United States",42.34137191,-71.06949575,1
5718801,"Columbus Ave By Maverick, FortyTwo","Middlesex County, Massachusetts, United States",42.34502803,-71.07666327,0
9487079,Adorable South End Studio,"Boston, Massachusetts, United States",42.34376717,-71.07493705,0
4410142,Best Location in Boston (Copley Sq),"Boston, Massachusetts, United States",42.34717118,-71.0712974,1
8301926,"Gorgeous South End Apt, in the heart of Boston!","Boston, Massachusetts, United States",42.34384167,-71.07007469,1
5153080,"Cozy, colorful & private on a park","Boston, Massachusetts, United States",42.34163006,-71.07388633,1
4278067,Studio apart Tremont St South End #2,"Boston, Massachusetts, United States",42.34066934,-71.07689917,0
7620413,Spectacular Brownstone in South End,"Boston, Massachusetts, United States",42.34140859,-71.08173066,1
1214214,Breathtaking downtown arty condo,"Boston, Massachusetts, United States",42.34293633,-71.07345338,2
14489201,Privacy in cozy South End/Back Bay studio,"Boston, Massachusetts, United States",42.34661694,-71.0738766,0
9094794,Beautiful Condo - Centrally Located,US,42.33830139,-71.07794455,2
1425973,Historic brick Victorian row house ,"Boston, Massachusetts, United States",42.33937086,-71.08025759,1
986399,Elegant Two-Room Suite in South End,"Boston, Massachusetts, United States",42.34191276,-71.07153789,1
4549374,South End Luxury Penthouse,"Newport, Rhode Island, United States",42.33627764,-71.07431077,1
639101,Duleek Opulent Room at Aisling,"Boston, Massachusetts, United States",42.33838121,-71.07496369,1
9207914,Luxury One Bed in Coolest Building!,"Boston, Massachusetts, United States",42.34555475,-71.06157484,1
1365335,Elegant South End 1BR  Floor-Thru,"Boston, Massachusetts, United States",42.33982701,-71.07419476,1
11927580,Apartment with private roof deck,"Boston, Massachusetts, United States",42.3403315,-71.0804136,1
11585459,One Bedroom Parlor Townhouse,US,42.34592825,-71.07398023,1
5769127,"Columbus Avenue By Maverick, Three","Middlesex County, Massachusetts, United States",42.34364179,-71.07572452,0
4294557,Gorgeous 2Bed in Historic South End,"Boston, Massachusetts, United States",42.33813926,-71.07562682,2
6851459,"Columbus Ave By Maverick, ThirtyOne","Middlesex County, Massachusetts, United States",42.34367971,-71.07700349,0
5932267,Classic South End One Bedroom,"Boston, Massachusetts, United States",42.33666004,-71.07502393,1
6075932,South End Charm- Private Bed/Bath,"Boston, Massachusetts, United States",42.34403664,-71.07639143,1
8782991,Charming Studio on Mass Ave.,"Boston, Massachusetts, United States",42.34198708,-71.07970169,1
4588530,Beautiful South End Getaway,"Boston, Massachusetts, United States",42.33745064,-71.07636722,1
13697966,Braddock Suite Studio  M365-ST,"Boston, Massachusetts, United States",42.34364881,-71.07912482,0
8970393,Location! Parking/Patio/Brownstone!,"Boston, Massachusetts, United States",42.34210897,-71.07940008,1
9864083,Lofty South End One Bedroom,US,42.34183606,-71.06475388,1
5718921,West Canton By Maverick,"Middlesex County, Massachusetts, United States",42.34364187,-71.07690397,2
4178790,Classic 2 Bed/1.5 Bath in South End,"Boston, Massachusetts, United States",42.33745978,-71.07462415,2
11687122,Bright 1BR in South End w/ Pool+Gym,"Montreal, Quebec, Canada",42.34549639,-71.06207974,1
13697464,My Flat on Braddock 1 BR private apartment   M366,"Boston, Massachusetts, United States",42.34327954,-71.07987038,1
11796879,Room in the South End Loft,"Boston, Massachusetts, United States",42.34299963,-71.06594437,1
442735,Top of the South End Brownstone,"Boston, Massachusetts, United States",42.3436209,-71.06799258,2
12318093,Charming South End Apartment,US,42.3451132,-71.07225421,0
3415245,3BR Historic South End Penthouse,"Boston, Massachusetts, United States",42.34418163,-71.07143716,3
14680277,South End Gem classic brownstone 1BR - Location!,"Boston, Massachusetts, United States",42.34549157,-71.07456229,1
12812461,SouthEnd Duplex immaculate condo quality apartment,"Boston, Massachusetts, United States",42.33659485,-71.07603149,1
10567830,zzzzParking? LongTermOnly!,"Boston, Massachusetts, United States",42.34176323,-71.07539722,1
10634364,Boston South-End Apt. With Porch,"New York, New York, United States",42.34594999,-71.07248995,1
543078,[1716-2] Brand New 2BR -Back Bay,US,42.34526225,-71.0807893,2
12290477,IDEAL LOCATION - NEWBURY ST 1BR/1BA,"Boston, Massachusetts, United States",42.34864784,-71.08433664,1
68902,"[1279/1] 2 BR 1.5BA, Bi-Level Suite",US,42.35454321,-71.07345476,2
627048,[1250-2/1] 2BR Lux Back Bay Rental.,US,42.34508847,-71.08016534,2
5280183,Classic & Stylish w/ Balcony,"Boston, Massachusetts, United States",42.35380771,-71.07881419,0
9918240,Elegant Studio,"Boston, Massachusetts, United States",42.35173961,-71.08173352,0
11275963,Drop Dead Gorgeous Spacious Studio,"Boston, Massachusetts, United States",42.35362814,-71.07802599,0
3182473,[1716-1/2]Brand New 1BR in Back Bay,US,42.34506726,-71.07925507,1
4887325,Single Room in the Back Bay,"Boston, Massachusetts, United States",42.35261227,-71.07602728,1
13864961,Moody Studio East – Bedroom 3 (see plan),US,42.34944853,-71.09041786,1
8048838,Condo in Back Bay,"Boston, Massachusetts, United States",42.34789271,-71.08735027,1
56927,[1250-1P] 1BR Furnished in Back Bay,US,42.34648978,-71.07975897,1
9824,[1273] Fab Studio- close to Newbury,US,42.34949627,-71.08595385,
2189086,BU/Harvard/MIT- 3 mins to T,"Cambridge, Massachusetts, United States",42.35046123,-71.08838128,1
9858,[1356-2] 2BR Exec Penthouse Suite,US,42.34447143,-71.08178606,2
9860,[1277] 1BR on Beacon St - Back Bay,US,42.35411529,-71.07441445,1
1174776,Cozy + Central Back Bay Apartment,"Boston, Massachusetts, United States",42.35031386,-71.07565658,0
28150,[1277/1] 1BR on Beacon St- Back Bay,US,42.35397478,-71.07261174,1
716643,[1250-2NE] 2BR-1 Bath - Back Bay,US,42.34609672,-71.07898647,2
13589,"[1426] NEW 3 BR, Bi-Level-Back Bay",US,42.3552632,-71.0727931,3
10859498,Heart of Newbury Back Bay 2BR,"Boston, Massachusetts, United States",42.34810958,-71.08628318,2
9857,[1280] Luxury 2BR Suite-Back Bay,US,42.35428958,-71.07277225,2
12603280,"Saint Botolph Street, Lux South End/Back Bay 1bd","New York, New York, United States",42.34689806,-71.08034964,1
10882267,Mansion Flat in Heart of Back Bay,"Boston, Massachusetts, United States",42.34997061,-71.08103177,3
4948724,Carlyle 5th Floor: by Spare Suite,"Boston, Massachusetts, United States",42.3481822,-71.09076068,1
6214710,Small studio in GREAT location,"Boston, Massachusetts, United States",42.35252079,-71.08055812,0
2701124,Charlesview Suites Back Bay ,"Cambridge, Massachusetts, United States",42.34506857,-71.08600744,1
9373802,"Very spacious Back Bay, 1 block T","Boston, Massachusetts, United States",42.3504942,-71.08851658,1
14217967,Stylish Studio in Historic Back Bay,"Boston, Massachusetts, United States",42.35361676,-71.07739422,0
7749568,Cozy Back Bay Penthouse!,"Boston, Massachusetts, United States",42.34880842,-71.08897715,1
10037387,Boston Newbury Two Bedroom Grand,"Boston, Massachusetts, United States",42.34964226,-71.08434529,2
14040844,Back Bay Apartment with Parking,"Boston, Massachusetts, United States",42.34323699,-71.08243592,0
1322461,Stylish Studio in heart of Back Bay,"Boston, Massachusetts, United States",42.34961979,-71.07771977,1
7728508,Posh Studio on Bustling Newbury St,"Montreal, Quebec, Canada",42.34892383,-71.08127252,0
2277821,Sparkling New 2BR / 2BA in Back Bay,"Boston, Massachusetts, United States",42.34923736,-71.08452695,2
14855656,Newbury Street perfection!!,"Boston, Massachusetts, United States",42.34922978,-71.08601525,1
6908525,"Newbury Street By Maverick, Twelve","Middlesex County, Massachusetts, United States",42.35047181,-71.08197091,0
